mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_EL__alpha,param_EL__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.013011884689331055,0.005024909394858402,0.006446027755737304,0.0005572876387414522,0.0001,0.0001,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.0001}",0.4407938444339018,0.5024686559508704,0.4625588647430199,0.5186863354364317,0.6167844891414906,0.5082584379411429,0.06092633056141739,14
0.00970616340637207,0.0007458862447238031,0.0062062740325927734,0.00040371003408166847,0.0001,0.11120000000000001,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.11120000000000001}",0.4407978808951255,0.5024181315297405,0.46255502371744384,0.5186949055171104,0.6167788060066002,0.5082489495332041,0.06092524550302308,16
0.01060333251953125,0.0008071358306312473,0.0075042724609375,0.0025377533990884825,0.0001,0.2223,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.2223}",0.44080192028318177,0.5023675506097673,0.4625511784405415,0.5187034745753901,0.6167731150528629,0.5082394477923488,0.06092416603445296,18
0.009599065780639649,0.0004903543642869185,0.005821847915649414,0.00041210714778238983,0.0001,0.33340000000000003,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.33340000000000003}",0.44080596260023486,0.5023169131025362,0.46254732890782,0.5187120426105813,0.6167674162730635,0.5082299326988472,0.06092309217785626,19
0.00890974998474121,0.0005006062454745554,0.005802726745605469,0.0003998897137429774,0.0001,0.4445,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.4445}",0.44081000784912594,0.5022662189197413,0.4625434751150217,0.5187206096208513,0.616761709659663,0.5082204042328806,0.060922023955111135,21
0.011402511596679687,0.0029363538530366956,0.00771784782409668,0.004671467265590081,0.0001,0.5556,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.5556}",0.44081405603332613,0.5022154679726634,0.4625396170578848,0.5187291756047,0.6167559952051136,0.5082108623747376,0.060920961388044204,23
0.008400392532348634,0.0013561780465778538,0.005404186248779297,0.0004872271915893576,0.0001,0.6667000000000001,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.6667000000000001}",0.44081810715363023,0.5021646601724856,0.46253575473214026,0.5187377405606256,0.6167502729018568,0.5082013071041477,0.06091990449914465,24
0.00919952392578125,0.0009803679503847126,0.007307291030883789,0.005359101430762121,0.0001,0.7778,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.7778}",0.44082216121351303,0.5021137954302095,0.4625318881327134,0.518746304487124,0.6167445427423255,0.508191738401177,0.06091885331050109,26
0.011403369903564452,0.0043242832001774015,0.005718755722045899,0.0003930023878232092,0.0001,0.8889,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 0.8889}",0.44082621821556,0.5020628736566581,0.4625280172569294,0.5187548673826896,0.6167388047189424,0.5081821562461559,0.06091780784411063,28
0.008510255813598632,0.0004440548845584672,0.004599952697753906,0.0004896102686812047,0.0001,1.0,"{'EL__alpha': 0.0001, 'EL__l1_ratio': 1.0}",0.44083027816235865,0.5020118947621962,0.4625241420997027,0.5187634292458152,0.6167330588241208,0.5081725606188388,0.0609167681224089,29
0.008321285247802734,0.00040777325590981856,0.004999923706054688,3.3460244737336796e-06,0.5264105263157894,0.0001,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.0001}",0.3738202533740427,0.4813830633525197,0.3905748817113933,0.28459754467396525,0.4104982195125124,0.3881747925248867,0.06344474231621836,50
0.009800291061401368,0.0007488639685896338,0.005402612686157227,0.0004860889637996557,0.5264105263157894,0.11120000000000001,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.11120000000000001}",0.3814985842352999,0.49091896320118433,0.39833006623344924,0.2990829282084896,0.42998200329103275,0.39996250903389113,0.0627606848371095,46
0.009000205993652343,0.000631659140842399,0.005910158157348633,0.0006589906950567371,0.5264105263157894,0.2223,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.2223}",0.38943296092534163,0.5010885303878903,0.4063781825352002,0.3150811554722671,0.4508206862202154,0.4125603031081829,0.06225171601845658,44
0.009001827239990235,3.956886565346669e-06,0.006504869461059571,0.0007741907542169214,0.5264105263157894,0.33340000000000003,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.33340000000000003}",0.3975757172459833,0.5119181115932765,0.41475032015238955,0.33290592803437336,0.47314811948132396,0.42605963930146934,0.0619771742951287,40
0.009803152084350586,0.0007469581042948401,0.006007766723632813,1.78407206498494e-05,0.5264105263157894,0.4445,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.4445}",0.4058330142625468,0.5233888584399797,0.4234892719346701,0.352981806152615,0.49709861744847506,0.4405583136476574,0.062007335649737684,38
0.009399318695068359,0.0007992891119815183,0.005709314346313476,0.0003977761340613133,0.5264105263157894,0.5556,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.5556}",0.41402629190100915,0.5353641794938944,0.4326479559390657,0.3759019635835068,0.5227770035367297,0.45614347889084117,0.06241881740037036,35
0.010202312469482422,0.0007507927509816538,0.005199623107910156,0.000401522183697364,0.5264105263157894,0.6667000000000001,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.6667000000000001}",0.4218191171872345,0.5473906694710194,0.44226562222582155,0.4025249736300911,0.5501666272111332,0.47283340194505996,0.06327611772134605,33
0.009516191482543946,0.0004496029368729036,0.005601167678833008,0.0004912474667753655,0.5264105263157894,0.7778,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.7778}",0.42859580433976663,0.5580501323380381,0.4522450852249311,0.43413538346092184,0.5788191791730607,0.49036911690734375,0.06455346633474536,31
0.009305047988891601,0.0007518068505539464,0.005401039123535156,0.0004919084248950038,0.5264105263157894,0.8889,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 0.8889}",0.43350355559263865,0.5619418896903878,0.4617157295291203,0.4726298001795367,0.6065137087313985,0.5072609367446164,0.06565813301733096,30
0.011600923538208009,0.002875412483462712,0.006703233718872071,0.002181253439669566,0.5264105263157894,1.0,"{'EL__alpha': 0.5264105263157894, 'EL__l1_ratio': 1.0}",0.4407567260344377,0.502143145074145,0.4625623719929457,0.5187127143111779,0.616756865064942,0.5081863644955297,0.06093140892869386,27
0.008999919891357422,1.8748858691537379e-06,0.005712175369262695,0.00039968485480644755,1.052721052631579,0.0001,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.0001}",0.3169291812628021,0.4170878438376868,0.33151697453439644,0.19535566305894392,0.2794089023514448,0.3080597130090548,0.07216524887208955,74
0.01039872169494629,0.000491479221055131,0.005506706237792969,0.0007762792566491034,1.052721052631579,0.11120000000000001,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.11120000000000001}",0.3278029000654221,0.42871815598548046,0.34314453663928624,0.21067448920775977,0.30310523419796676,0.32268906321918306,0.07016770964349266,69
0.009602594375610351,0.0007976179791296009,0.006104898452758789,0.0006670362400138244,1.052721052631579,0.2223,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.2223}",0.3396140146363136,0.4416487575048267,0.35557315380404153,0.22807106388596643,0.32946855189436797,0.33887510834510326,0.06812901472797786,63
0.009800052642822266,0.0007479083221872653,0.005600833892822265,0.0004900006015384821,1.052721052631579,0.33340000000000003,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.33340000000000003}",0.3524535806251955,0.4561170002250652,0.3688623368974705,0.24805620562408726,0.3589742097709926,0.35689266662856217,0.06611831052650118,57
0.009601926803588868,0.0004938772263442929,0.005904626846313476,0.0004926516062697389,1.052721052631579,0.4445,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.4445}",0.3663988645515217,0.472416307121891,0.38308039322473353,0.2713539821220866,0.3922178028030443,0.3770934699646554,0.06425923412519739,53
0.010604095458984376,0.0012016259621003837,0.006907987594604492,0.0033391039587937397,1.052721052631579,0.5556,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.5556}",0.38147524819495426,0.49089504649803106,0.3983206486680998,0.299045817617835,0.42995200680807066,0.39993775355739813,0.06276423568784661,47
0.010109663009643555,0.000481456365241437,0.005399465560913086,0.0004907610024452917,1.052721052631579,0.6667000000000001,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.6667000000000001}",0.3975494247329572,0.5118923542193288,0.41474230672162415,0.332863296732403,0.4731160570392515,0.42603268788911286,0.06198069116798593,41
0.009601163864135741,0.0004925511208614451,0.0059111595153808595,0.00018439363810440166,1.052721052631579,0.7778,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.7778}",0.4139959789587663,0.5353375022231672,0.4326430781825521,0.3758522719182469,0.522744012012586,0.45611456865906375,0.06242223748912644,36
0.010115528106689453,0.00047182918980216655,0.005806398391723633,0.0011605463281705143,1.052721052631579,0.8889,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 0.8889}",0.4285584291211585,0.5580282976335871,0.4522471692601845,0.43407722130607895,0.5787900029774922,0.49034022405970024,0.0645579355050812,32
0.00940098762512207,0.0004910304951551114,0.0051993846893310545,0.00039997294111244157,1.052721052631579,1.0,"{'EL__alpha': 1.052721052631579, 'EL__l1_ratio': 1.0}",0.4406831401122542,0.5022741999175119,0.46260057931384646,0.5186619388837626,0.6167805974995144,0.5082000911453779,0.0609461187626407,25
0.012914085388183593,0.0048380823411331856,0.008399438858032227,0.004840315075856699,1.5790315789473683,0.0001,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.0001}",0.2773173065168696,0.37645897363356684,0.28764543126969777,0.14389159667099383,0.19694504328728923,0.25645167027568344,0.08002622968172532,93
0.009317302703857422,0.0004108676608510282,0.005200910568237305,0.0004032623264611878,1.5790315789473683,0.11120000000000001,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.11120000000000001}",0.28904307986741173,0.38824059343928874,0.3008772841660464,0.15851684190919968,0.22079251186641435,0.2714940622496722,0.07763452044222138,86
0.009508895874023437,0.0006292480595600079,0.005200958251953125,0.00040777461087144334,1.5790315789473683,0.2223,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.2223}",0.30216106419478184,0.40165171567175784,0.3154405187959065,0.17545106339099847,0.24801470526534397,0.28854381346375774,0.07501311691626852,83
0.009998178482055664,0.0008968167584994528,0.005524444580078125,0.0004517543106996963,1.5790315789473683,0.33340000000000003,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.33340000000000003}",0.3169087077005579,0.41706562174591244,0.33150144924001557,0.19532566486749603,0.2793761710598598,0.3080355229227683,0.07216899071963453,75
0.009598922729492188,0.000489944098311869,0.00585479736328125,0.0004407877222583504,1.5790315789473683,0.4445,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.4445}",0.3335633795304833,0.4349832681785526,0.34923946968808184,0.21905174021456186,0.31589126100110265,0.3305458237225564,0.06915406671032778,66
0.010000181198120118,0.0006300003211639394,0.005503511428833008,0.00044693513648569994,1.5790315789473683,0.5556,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.5556}",0.35242952290049157,0.45609094568924813,0.36884701284656085,0.24801883687992965,0.3589368419805504,0.3568646320593561,0.06612232624667325,58
0.010602855682373047,0.0004852519371281753,0.006799888610839844,0.0031233795435131845,1.5790315789473683,0.6667000000000001,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.6667000000000001}",0.3737717714028269,0.4813319647743064,0.3905508826077798,0.2845200645464545,0.4104297640160528,0.3881208894694841,0.06345222363903578,51
0.009905624389648437,0.0006613373041930783,0.00520029067993164,0.00040083189620158846,1.5790315789473683,0.7778,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.7778}",0.39752000330935366,0.5118623491187788,0.4147310393068905,0.33281348914846565,0.47307520262875247,0.42600041670244826,0.061984261210649524,42
0.008200836181640626,0.0007477704214453137,0.00491037368774414,0.0008021218358007339,1.5790315789473683,0.8889,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 0.8889}",0.4217513676651845,0.5473368583588432,0.4422594509123954,0.4024117666665802,0.550096876269714,0.4727712639745435,0.06328307451427032,34
0.010305833816528321,0.000756453427772365,0.005400848388671875,0.0004896334136944186,1.5790315789473683,1.0,"{'EL__alpha': 1.5790315789473683, 'EL__l1_ratio': 1.0}",0.44060949343467093,0.5024050691268749,0.46263870901248094,0.5186111012304475,0.6168042567538703,0.5082137259116689,0.060960911590820926,22
0.009709978103637695,0.00039060253701778396,0.005600357055664062,0.0004893378935754815,2.105342105263158,0.0001,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.0001}",0.24864666171900573,0.3483331029700265,0.2544950106163286,0.1098367606996763,0.14035894843206298,0.22033409688742003,0.08597441548195076,109
0.00859990119934082,0.0004899014752722479,0.005199718475341797,0.00040028380327017865,2.105342105263158,0.11120000000000001,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.11120000000000001}",0.26032581422712375,0.35968363931839775,0.2681330807313529,0.12344067955420945,0.16313442838227787,0.23494352844267236,0.0835408094715176,102
0.009510374069213868,0.001192869987882652,0.005400371551513672,0.0004897353798984757,2.105342105263158,0.2223,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.2223}",0.2736647269686101,0.37282352983785705,0.28348822431364584,0.13942250782489085,0.1896104822164416,0.25180189423228905,0.08077764724446503,95
0.00911250114440918,0.0007994097892169056,0.005398607254028321,0.0004891329607013984,2.105342105263158,0.33340000000000003,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.33340000000000003}",0.28902371139479477,0.38821976188370877,0.3008607761001778,0.1584897717977396,0.2207605179387253,0.27147090782302924,0.07763818768472393,87
0.009196186065673828,0.0004019181913432395,0.00511012077331543,0.0004816465218727511,2.105342105263158,0.4445,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.4445}",0.3068619596429225,0.40652277227484157,0.32060214801041287,0.1816811886407773,0.25792997332082757,0.2947196083779564,0.074092444410664,80
0.011910200119018555,0.003969961860120422,0.007801532745361328,0.00511260166273508,2.105342105263158,0.5556,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.5556}",0.3277583729116156,0.42866980254426545,0.34311174226602315,0.21060822608234464,0.3030336260413926,0.32263635396912826,0.07017568980881977,70
0.008003044128417968,7.221210336650695e-06,0.004998779296875,7.478898592642843e-07,2.105342105263158,0.6667000000000001,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.6667000000000001}",0.3524041912116044,0.45606343132680216,0.36883037985888445,0.24797942261014183,0.35889649976705484,0.3568347849548975,0.06612652916643046,59
0.008000373840332031,0.000633616561545285,0.005117988586425782,0.00023503929918470474,2.105342105263158,0.7778,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.7778}",0.38141965894904295,0.4908359727389,0.39829270253335824,0.29895425813919796,0.42986903779965335,0.3998743260320305,0.06277203243352489,48
0.015205287933349609,0.006244489888002862,0.008461332321166993,0.004191391117058852,2.105342105263158,0.8889,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 0.8889}",0.41393073285050885,0.5352772038883318,0.4326279461136818,0.37573883655066587,0.5226628575940606,0.45604751539944977,0.0624287287232299,37
0.0089996337890625,0.0008940450461493126,0.005309200286865235,0.00040393622921383707,2.105342105263158,1.0,"{'EL__alpha': 2.105342105263158, 'EL__l1_ratio': 1.0}",0.44053580207074194,0.5025357477759008,0.46267678512520616,0.5185602013512329,0.6168278431800381,0.508227275900624,0.060975780262848535,20
0.010561132431030273,0.003743556083696134,0.006805038452148438,0.004619514322716934,2.6316526315789477,0.0001,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.0001}",0.22704882359712897,0.32766934123230096,0.22883291006054407,0.08551745868804483,0.09916282704718238,0.19364627212504024,0.09048201442944613,123
0.010000944137573242,0.002529808881480852,0.004910898208618164,0.00018632794978475428,2.6316526315789477,0.11120000000000001,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.11120000000000001}",0.23832853771596452,0.33841089134684965,0.24230685900074933,0.09808879978238261,0.12053691923417331,0.20753440141602386,0.08812827001193828,116
0.008403301239013672,0.0004938896197534605,0.004918146133422852,0.0005146167778287383,2.6316526315789477,0.2223,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.2223}",0.2514109635406989,0.35100602845479956,0.2577426455141094,0.11302309645996833,0.14572123460562036,0.22378079371503928,0.08539748975983628,107
0.00839982032775879,0.000800562153422593,0.00500178337097168,3.086576906715824e-06,2.6316526315789477,0.33340000000000003,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.33340000000000003}",0.2667493851491478,0.3659850531500789,0.27556212708568273,0.13107181701671755,0.17582612474029236,0.24303890142838386,0.08220692040257283,98
0.008715629577636719,0.0006158384111846662,0.005397653579711914,0.0004870837445175431,2.6316526315789477,0.4445,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.4445}",0.28495175972544584,0.38410648243566703,0.29629309496006384,0.1533570280973071,0.21243640985758294,0.2662289550152133,0.07846428129830509,91
0.007923030853271484,0.00016541573801052598,0.004998445510864258,1.1182822608526778e-06,2.6316526315789477,0.5556,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.5556}",0.30684032134477446,0.4064994058992042,0.3205844903561891,0.18165017202365008,0.2578941267115299,0.29469370326706956,0.0740964737602729,81
0.008202457427978515,0.0003976570208335403,0.00500020980834961,1.794327518675497e-06,2.6316526315789477,0.6667000000000001,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.6667000000000001}",0.33351576220730217,0.43493152401227697,0.349204644106595,0.21898024605448863,0.3158137548445695,0.3304891862450464,0.06916247894996026,67
0.009508609771728516,0.0006451043543511297,0.005399227142333984,0.0004912466336454451,2.6316526315789477,0.7778,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.7778}",0.3663194233059768,0.47233051222685507,0.38303351666597574,0.27122693925774755,0.3920943920647483,0.37700095670426065,0.06427155770529018,54
0.008399629592895507,0.0004882171149154835,0.004716110229492187,0.00039554038629276264,2.6316526315789477,0.8889,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 0.8889}",0.4057111045927281,0.5232695991874727,0.4234520952914872,0.3527736014831314,0.4969391707717047,0.44042911426530484,0.062020933108853975,39
0.008511066436767578,0.0004505912584642926,0.005000162124633789,1.7481138973067629e-06,2.6316526315789477,1.0,"{'EL__alpha': 2.6316526315789477, 'EL__l1_ratio': 1.0}",0.4404622188435482,0.5026662358645897,0.46271480765202255,0.5185092392461191,0.6168513452653674,0.5082407693743294,0.060990686494802805,17
0.009397602081298828,0.0011987939424502351,0.005202627182006836,0.0007491341003999233,3.157963157894737,0.0001,"{'EL__alpha': 3.157963157894737, 'EL__l1_ratio': 0.0001}",0.21023359348901816,0.3118344280804378,0.2084831200495546,0.06724720733071698,0.06784885328910639,0.1731294404477668,0.09397949111460378,134
0.008712482452392579,0.0007444787619136858,0.005201864242553711,0.0003995858228688247,3.157963157894737,0.11120000000000001,"{'EL__alpha': 3.157963157894737, 'EL__l1_ratio': 0.11120000000000001}",0.2209862428967979,0.32193576096050835,0.22153373743905436,0.0788660520841783,0.0878012509352406,0.1862246088631559,0.09174490684996132,126
0.007909488677978516,0.00065977756346082,0.005000782012939453,0.0006326369747417582,3.157963157894737,0.2223,"{'EL__alpha': 3.157963157894737, 'EL__l1_ratio': 0.2223}",0.23360644997796487,0.33390003240272037,0.23668764405845444,0.09279049532780625,0.11155515130412785,0.20170795461421473,0.08911383617845506,119
0.012004661560058593,0.003352086184968512,0.007507991790771484,0.004534235359144093,3.157963157894737,0.33340000000000003,"{'EL__alpha': 3.157963157894737, 'EL__l1_ratio': 0.33340000000000003}",0.24861384124229358,0.34829840486720487,0.2544640076570497,0.109793469230138,0.14030403625960475,0.22029475185125819,0.08598080261716962,110
0.008705615997314453,0.00039443827343836857,0.004999876022338867,3.9895058943465975e-07,3.157963157894737,0.4445,"{'EL__alpha': 3.157963157894737, 'EL__l1_ratio': 0.4445}",0.26673112837449564,0.36596563306821206,0.27554546109113065,0.13104719042108048,0.17579554912383344,0.24301699241575045,0.0822104479417272,99
0.00860142707824707,0.0004904694021933783,0.004798698425292969,0.0004017596110114373,3.157963157894737,0.5556,"{'EL__alpha': 3.157963157894737, 'EL__l1_ratio': 0.5556}",0.28898340197510275,0.38817652042209017,0.3008260093113223,0.15843360327222156,0.22069330395778552,0.2714225677877044,0.07764585634475167,88
